deal_id,touchpoint_date,channel,campaign_name,content_asset,touchpoint_type,funnel_stage_at_touch,contact_role
DEAL-130,2026-01-23,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,content_download,mql,Director of Marketing
DEAL-130,2026-02-04,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_open,sql,Director of Ops
DEAL-130,2026-02-16,LinkedIn,Sponsored Content,State of B2B Attribution Report,content_download,sql,Director of Ops
DEAL-130,2026-03-03,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_open,opportunity,Director of Marketing
DEAL-130,2026-03-11,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,opportunity,Director of Ops
DEAL-131,2025-09-28,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,Director of Marketing
DEAL-131,2025-11-05,Google Ads,Brand Search,Pricing Page,ad_click,sql,Product Manager
DEAL-131,2025-12-08,LinkedIn,InMail,Executive Briefing Invite,content_download,opportunity,CMO
DEAL-132,2025-08-11,Outbound BDR,Inbound Response,Demo Request Response,email_click,lead,Product Manager
DEAL-132,2025-08-22,LinkedIn,InMail,Executive Briefing Invite,ad_click,mql,Product Manager
DEAL-132,2025-09-06,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,sql,Marketing Director
DEAL-132,2025-09-19,Events,Conferences,Revenue Summit,event_attendance,opportunity,Marketing Director
DEAL-132,2025-10-01,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,email_click,opportunity,Marketing Director
DEAL-133,2025-08-12,LinkedIn,Conversation Ads,Quick Demo Scheduler,content_download,lead,Marketing Analyst
DEAL-133,2025-09-08,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,mql,Marketing Analyst
DEAL-133,2025-09-27,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,sql,Product Manager
DEAL-133,2025-10-25,LinkedIn,InMail,Product Update Announcement,ad_click,opportunity,VP Sales
DEAL-133,2025-11-17,Email Campaigns,Product Updates,Platform Update Newsletter,email_open,opportunity,Product Manager
DEAL-134,2025-12-29,Events,Partner Events,Salesforce Dreamforce Session,webinar_attendance,lead,Marketing Analyst
DEAL-134,2026-01-09,Email Campaigns,Re-engagement,Special Offer Email,email_click,mql,Marketing Analyst
DEAL-134,2026-01-28,Events,Conferences,SaaStr Annual Booth,event_attendance,sql,CFO
DEAL-134,2026-02-11,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,page_visit,opportunity,CMO
DEAL-134,2026-02-26,Email Campaigns,Nurture Sequences,Use Case Showcase,email_open,opportunity,CFO
DEAL-135,2025-08-06,Events,Hosted Roundtables,RevOps Leaders Forum,event_attendance,lead,Head of Demand Gen
DEAL-135,2025-08-10,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_open,lead,SDR/BDR
DEAL-135,2025-08-11,Events,Hosted Roundtables,VP Marketing Roundtable,webinar_attendance,lead,Head of Demand Gen
DEAL-135,2025-08-14,Email Campaigns,Product Updates,Feature Launch Announcement,email_open,mql,Head of Demand Gen
DEAL-135,2025-08-17,Email Campaigns,Re-engagement,Special Offer Email,email_open,mql,Head of Demand Gen
DEAL-135,2025-08-22,Events,Conferences,Revenue Summit,event_attendance,mql,Head of Demand Gen
DEAL-135,2025-08-26,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,sql,Head of Demand Gen
DEAL-135,2025-08-26,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,event_attendance,sql,Head of Demand Gen
DEAL-135,2025-08-29,Email Campaigns,Nurture Sequences,Product Education Drip,email_click,sql,Head of Demand Gen
DEAL-135,2025-09-03,Events,Conferences,B2B Marketing Exchange,webinar_attendance,opportunity,Head of Demand Gen
DEAL-135,2025-09-03,Email Campaigns,Nurture Sequences,Welcome Series Email,email_click,opportunity,Head of Demand Gen
DEAL-135,2025-09-08,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,opportunity,Head of Demand Gen
DEAL-136,2025-09-05,Google Ads,Brand Search,Brand Landing Page,ad_click,lead,Director of Ops
DEAL-136,2025-09-11,Google Ads,Brand Search,Brand Landing Page,page_visit,lead,Marketing Analyst
DEAL-136,2025-09-30,LinkedIn,InMail,Personalized Demo Invite,ad_click,mql,Director of Ops
DEAL-136,2025-10-07,LinkedIn,Conversation Ads,Interactive Product Tour,content_download,sql,Director of Ops
DEAL-136,2025-10-23,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_click,sql,Director of Ops
DEAL-136,2025-11-06,Email Campaigns,Nurture Sequences,Use Case Showcase,email_click,opportunity,Director of Ops
DEAL-136,2025-11-16,Google Ads,Retargeting,Free Trial Page,page_visit,opportunity,Director of Ops
DEAL-137,2026-01-05,Email Campaigns,Product Updates,Integration Release Email,email_open,lead,CEO
DEAL-137,2026-01-22,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_open,lead,CEO
DEAL-137,2026-02-04,Email Campaigns,Product Updates,Integration Release Email,page_visit,mql,CEO
DEAL-137,2026-02-20,Events,Conferences,SaaStr Annual Booth,event_attendance,sql,VP Marketing
DEAL-137,2026-03-08,Email Campaigns,Nurture Sequences,Welcome Series Email,page_visit,opportunity,CMO
DEAL-137,2026-03-27,Content Marketing,Webinars,Pipeline Analytics Deep Dive,content_download,opportunity,CMO
DEAL-138,2026-01-29,Outbound BDR,Inbound Response,Demo Request Response,sales_call,lead,Director of Marketing
DEAL-138,2026-01-29,Email Campaigns,Nurture Sequences,Product Education Drip,page_visit,lead,Product Manager
DEAL-138,2026-02-04,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,email_click,mql,Product Manager
DEAL-138,2026-02-04,Content Marketing,Webinars,Revenue Ops Workshop,email_click,mql,Product Manager
DEAL-138,2026-02-07,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,sql,Director of Marketing
DEAL-138,2026-02-10,Content Marketing,Webinars,Revenue Ops Workshop,email_click,sql,Director of Marketing
DEAL-138,2026-02-15,Content Marketing,Webinars,CMO Metrics That Matter,page_visit,opportunity,Product Manager
DEAL-138,2026-02-18,Email Campaigns,Product Updates,Platform Update Newsletter,email_click,opportunity,Director of Marketing
DEAL-139,2026-01-11,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,lead,Director of Marketing
DEAL-139,2026-01-17,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,sql,CMO
DEAL-139,2026-01-17,Content Marketing,Webinars,CMO Metrics That Matter,email_click,opportunity,Director of Marketing
DEAL-140,2025-09-15,Email Campaigns,Product Updates,Platform Update Newsletter,page_visit,lead,Digital Marketing Specialist
DEAL-140,2025-09-21,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,content_download,lead,Director of Ops
DEAL-140,2025-10-07,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,mql,Digital Marketing Specialist
DEAL-140,2025-10-13,Content Marketing,Blog/SEO,B2B Funnel Optimization,page_visit,sql,Director of Ops
DEAL-140,2025-10-29,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,sql,CFO
DEAL-140,2025-11-06,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,content_download,opportunity,Director of Ops
DEAL-140,2025-11-16,Google Ads,Retargeting,Case Study LP,ad_click,opportunity,CFO
DEAL-141,2025-09-25,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,lead,Marketing Director
DEAL-141,2025-09-27,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,lead,Marketing Director
DEAL-141,2025-09-29,Content Marketing,Webinars,CMO Metrics That Matter,content_download,lead,Marketing Director
DEAL-141,2025-10-02,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_open,mql,Marketing Director
DEAL-141,2025-10-04,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,sql,Marketing Director
DEAL-141,2025-10-05,Google Ads,Brand Search,Pricing Page,ad_click,mql,Marketing Director
DEAL-141,2025-10-06,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,mql,Marketing Director
DEAL-141,2025-10-07,Email Campaigns,Nurture Sequences,Use Case Showcase,page_visit,sql,Marketing Director
DEAL-141,2025-10-12,Content Marketing,Webinars,Attribution Masterclass,content_download,sql,Marketing Director
DEAL-141,2025-10-13,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,opportunity,Marketing Director
DEAL-141,2025-10-14,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,email_click,opportunity,CMO
DEAL-141,2025-10-19,Content Marketing,Blog/SEO,B2B Funnel Optimization,content_download,opportunity,CMO
DEAL-142,2025-11-23,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,lead,VP Sales
DEAL-142,2025-11-24,Google Ads,Brand Search,Product Overview Page,ad_click,mql,CMO
DEAL-142,2025-11-30,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,sql,VP Sales
DEAL-142,2025-12-01,Outbound BDR,Inbound Response,Free Trial Onboarding Call,sales_call,opportunity,CFO
DEAL-143,2025-10-22,Content Marketing,Webinars,Revenue Ops Workshop,email_click,lead,Marketing Director
DEAL-143,2025-11-11,Google Ads,Retargeting,Case Study LP,page_visit,mql,Director of Marketing
DEAL-143,2025-12-08,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,sql,Marketing Director
DEAL-143,2025-12-24,Google Ads,Non-Brand Search,ROI Calculator Page,page_visit,opportunity,Marketing Director
DEAL-144,2026-04-07,Outbound BDR,Inbound Response,Free Trial Onboarding Call,sales_call,lead,Marketing Manager
DEAL-144,2026-04-25,Google Ads,Retargeting,Case Study LP,ad_click,mql,Marketing Manager
DEAL-144,2026-05-16,Google Ads,Brand Search,Brand Landing Page,ad_click,sql,Director of Marketing
DEAL-144,2026-05-31,Google Ads,Brand Search,Brand Landing Page,page_visit,opportunity,Director of Marketing
DEAL-144,2026-06-22,Content Marketing,Webinars,CMO Metrics That Matter,content_download,opportunity,Director of Marketing
DEAL-145,2025-08-12,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,lead,Marketing Analyst
DEAL-145,2025-09-02,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,mql,Marketing Analyst
DEAL-145,2025-09-24,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,email_click,sql,Director of Marketing
DEAL-145,2025-10-08,Google Ads,Retargeting,Case Study LP,ad_click,opportunity,Director of Marketing
DEAL-145,2025-10-29,Email Campaigns,Product Updates,Feature Launch Announcement,email_click,opportunity,Director of Marketing
DEAL-146,2025-07-01,LinkedIn,Sponsored Content,Pipeline ROI Infographic,ad_click,lead,Content Strategist
DEAL-146,2025-07-11,Google Ads,Retargeting,Demo Request Page,ad_click,lead,Marketing Analyst
DEAL-146,2025-07-24,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,mql,Content Strategist
DEAL-146,2025-08-03,Events,Hosted Roundtables,RevOps Leaders Forum,webinar_attendance,mql,Content Strategist
DEAL-146,2025-08-15,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_click,sql,Content Strategist
DEAL-146,2025-08-27,Content Marketing,Blog/SEO,Channel ROI Framework,email_click,sql,Content Strategist
DEAL-146,2025-09-04,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,opportunity,Content Strategist
DEAL-146,2025-09-13,Email Campaigns,Product Updates,Integration Release Email,email_open,opportunity,Content Strategist
DEAL-147,2025-07-06,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,lead,Product Manager
DEAL-147,2025-08-09,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_click,sql,CEO
DEAL-147,2025-09-08,Email Campaigns,Product Updates,Feature Launch Announcement,page_visit,opportunity,Product Manager
DEAL-148,2026-01-31,LinkedIn,Conversation Ads,Interactive Product Tour,ad_click,lead,Director of Marketing
DEAL-148,2026-02-13,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,lead,Director of Marketing
DEAL-148,2026-02-25,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,mql,Director of Marketing
DEAL-148,2026-03-06,Email Campaigns,Re-engagement,Special Offer Email,page_visit,sql,Director of Marketing
DEAL-148,2026-03-19,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,email_click,sql,Director of Marketing
DEAL-148,2026-04-01,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,email_click,opportunity,CMO
DEAL-148,2026-04-16,Email Campaigns,Re-engagement,We Miss You Email,page_visit,opportunity,Director of Marketing
DEAL-149,2026-01-11,Google Ads,Brand Search,Brand Landing Page,page_visit,lead,Marketing Director
DEAL-149,2026-02-02,LinkedIn,InMail,Personalized Demo Invite,page_visit,mql,Content Strategist
DEAL-149,2026-02-24,LinkedIn,Sponsored Content,Pipeline ROI Infographic,page_visit,sql,CFO
DEAL-149,2026-03-24,Content Marketing,Webinars,Attribution Masterclass,page_visit,opportunity,Marketing Director
DEAL-149,2026-04-14,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,opportunity,CFO
DEAL-150,2025-09-13,Google Ads,Brand Search,Product Overview Page,page_visit,lead,VP Marketing
DEAL-150,2025-09-22,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,lead,VP Marketing
DEAL-150,2025-10-07,LinkedIn,Sponsored Content,State of B2B Attribution Report,ad_click,mql,CEO
DEAL-150,2025-10-22,LinkedIn,Conversation Ads,Interactive Product Tour,ad_click,mql,VP Marketing
DEAL-150,2025-11-05,LinkedIn,InMail,Executive Briefing Invite,page_visit,sql,VP Marketing
DEAL-150,2025-11-21,LinkedIn,InMail,Product Update Announcement,ad_click,sql,CEO
DEAL-150,2025-12-05,Google Ads,Brand Search,Brand Landing Page,page_visit,opportunity,VP Marketing
DEAL-150,2025-12-17,Google Ads,Retargeting,Case Study LP,page_visit,opportunity,VP Marketing
DEAL-151,2026-02-06,Google Ads,Brand Search,Brand Landing Page,ad_click,lead,Marketing Manager
DEAL-151,2026-02-18,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_click,lead,Director of Marketing
DEAL-151,2026-03-02,LinkedIn,InMail,Executive Briefing Invite,ad_click,mql,Director of Marketing
DEAL-151,2026-03-19,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,mql,CTO
DEAL-151,2026-04-02,Email Campaigns,Nurture Sequences,Use Case Showcase,email_click,sql,Director of Marketing
DEAL-151,2026-04-16,Email Campaigns,Re-engagement,New Feature Alert,page_visit,sql,CTO
DEAL-151,2026-04-25,Email Campaigns,Nurture Sequences,Customer Testimonial Email,page_visit,opportunity,CTO
DEAL-151,2026-05-10,Google Ads,Retargeting,Case Study LP,ad_click,opportunity,CTO
DEAL-152,2025-11-07,Events,Partner Events,Marketo Summit Workshop,event_attendance,lead,Marketing Manager
DEAL-152,2025-11-22,Outbound BDR,Inbound Response,Demo Request Response,email_click,mql,SDR/BDR
DEAL-152,2025-12-06,LinkedIn,Conversation Ads,ROI Assessment Tool,page_visit,sql,Marketing Director
DEAL-152,2025-12-27,Email Campaigns,Nurture Sequences,Product Education Drip,email_open,opportunity,CEO
DEAL-152,2026-01-09,Content Marketing,Webinars,CMO Metrics That Matter,email_click,opportunity,Marketing Director
DEAL-153,2025-11-19,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,lead,CTO
DEAL-153,2025-12-13,Email Campaigns,Nurture Sequences,Use Case Showcase,page_visit,mql,CTO
DEAL-153,2026-01-13,Google Ads,Retargeting,Demo Request Page,ad_click,sql,CFO
DEAL-153,2026-02-09,Email Campaigns,Re-engagement,Special Offer Email,page_visit,opportunity,CTO
DEAL-154,2026-03-11,Events,Conferences,SaaStr Annual Booth,event_attendance,lead,Head of Demand Gen
DEAL-154,2026-03-19,Events,Conferences,SaaStr Annual Booth,event_attendance,lead,Head of Demand Gen
DEAL-154,2026-04-03,LinkedIn,Sponsored Content,State of B2B Attribution Report,page_visit,lead,Head of Demand Gen
DEAL-154,2026-04-08,Google Ads,Brand Search,Pricing Page,page_visit,mql,Head of Demand Gen
DEAL-154,2026-04-19,LinkedIn,InMail,Executive Briefing Invite,content_download,mql,Head of Demand Gen
DEAL-154,2026-05-01,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,sales_call,mql,Head of Demand Gen
DEAL-154,2026-05-13,Outbound BDR,Inbound Response,Demo Request Response,email_click,sql,Head of Demand Gen
DEAL-154,2026-05-23,Google Ads,Brand Search,Brand Landing Page,page_visit,sql,VP Marketing
DEAL-154,2026-05-28,Events,Conferences,MarTech Conference,event_attendance,sql,Head of Demand Gen
DEAL-154,2026-06-08,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,opportunity,VP Marketing
DEAL-154,2026-06-22,LinkedIn,Conversation Ads,Quick Demo Scheduler,page_visit,opportunity,VP Marketing
DEAL-154,2026-06-27,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,opportunity,Head of Demand Gen
DEAL-155,2025-10-04,Email Campaigns,Product Updates,Integration Release Email,email_click,lead,Director of Marketing
DEAL-155,2025-10-13,Outbound BDR,Cold Outbound,Cold Email Sequence,email_click,lead,Director of Marketing
DEAL-155,2025-10-29,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,sales_call,mql,Director of Marketing
DEAL-155,2025-11-14,Email Campaigns,Product Updates,Platform Update Newsletter,email_click,sql,Director of Marketing
DEAL-155,2025-11-29,Google Ads,Brand Search,Product Overview Page,ad_click,opportunity,Director of Marketing
DEAL-155,2025-12-13,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,opportunity,Director of Marketing
DEAL-156,2026-04-12,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,Content Strategist
DEAL-156,2026-05-08,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,mql,SDR/BDR
DEAL-156,2026-06-01,Events,Conferences,MarTech Conference,event_attendance,sql,CTO
DEAL-156,2026-06-28,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,page_visit,opportunity,CTO
DEAL-157,2025-08-26,Outbound BDR,Warm Follow-up,Referral Introduction Call,sales_call,lead,Marketing Analyst
DEAL-157,2025-09-11,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,Marketing Director
DEAL-157,2025-09-28,Google Ads,Retargeting,Demo Request Page,ad_click,mql,Marketing Analyst
DEAL-157,2025-10-12,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,sql,VP Sales
DEAL-157,2025-10-28,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,sql,VP Sales
DEAL-157,2025-11-13,Google Ads,Brand Search,Pricing Page,page_visit,opportunity,VP Sales
DEAL-157,2025-11-30,Outbound BDR,Warm Follow-up,Referral Introduction Call,sales_call,opportunity,Marketing Director
DEAL-158,2025-07-25,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_open,lead,SDR/BDR
DEAL-158,2025-08-12,Email Campaigns,Nurture Sequences,Customer Testimonial Email,page_visit,lead,SDR/BDR
DEAL-158,2025-08-30,Events,Partner Events,Salesforce Dreamforce Session,event_attendance,mql,SDR/BDR
DEAL-158,2025-09-12,Google Ads,Brand Search,Product Overview Page,page_visit,mql,SDR/BDR
DEAL-158,2025-10-01,Email Campaigns,Product Updates,Platform Update Newsletter,page_visit,sql,SDR/BDR
DEAL-158,2025-10-17,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,page_visit,sql,SDR/BDR
DEAL-158,2025-11-03,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,page_visit,opportunity,Marketing Manager
DEAL-158,2025-11-17,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,opportunity,Marketing Manager
DEAL-159,2025-09-10,Email Campaigns,Re-engagement,Special Offer Email,email_open,lead,Content Strategist
DEAL-159,2025-09-15,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_click,lead,Content Strategist
DEAL-159,2025-09-16,Email Campaigns,Product Updates,Feature Launch Announcement,email_click,lead,Marketing Director
DEAL-159,2025-09-16,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,mql,Marketing Director
DEAL-159,2025-09-25,Outbound BDR,Cold Outbound,Cold Email Sequence,email_open,sql,Marketing Director
DEAL-159,2025-09-26,Email Campaigns,Nurture Sequences,Welcome Series Email,page_visit,mql,VP Marketing
DEAL-159,2025-09-26,LinkedIn,Conversation Ads,Interactive Product Tour,page_visit,sql,VP Marketing
DEAL-159,2025-10-03,LinkedIn,InMail,Product Update Announcement,ad_click,sql,Marketing Director
DEAL-159,2025-10-07,Google Ads,Retargeting,Free Trial Page,ad_click,opportunity,Marketing Director
DEAL-159,2025-10-07,Outbound BDR,Cold Outbound,Cold Email Sequence,email_open,opportunity,VP Marketing
DEAL-159,2025-10-12,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_open,opportunity,VP Marketing
DEAL-160,2025-08-17,Outbound BDR,Inbound Response,Pricing Inquiry Call,sales_call,lead,Content Strategist
DEAL-160,2025-08-17,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,lead,Content Strategist
DEAL-160,2025-08-24,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,lead,Director of Ops
DEAL-160,2025-08-25,Content Marketing,Webinars,Pipeline Analytics Deep Dive,email_click,mql,Director of Ops
DEAL-160,2025-08-27,Events,Partner Events,Salesforce Dreamforce Session,event_attendance,mql,Director of Ops
DEAL-160,2025-09-02,Events,Conferences,SaaStr Annual Booth,event_attendance,sql,Director of Ops
DEAL-160,2025-09-03,Events,Partner Events,HubSpot INBOUND Talk,webinar_attendance,sql,Director of Ops
DEAL-160,2025-09-04,Events,Conferences,Revenue Summit,webinar_attendance,sql,Director of Ops
DEAL-160,2025-09-04,Google Ads,Retargeting,Demo Request Page,page_visit,opportunity,Director of Ops
DEAL-160,2025-09-11,Events,Hosted Roundtables,VP Marketing Roundtable,webinar_attendance,opportunity,Director of Ops
DEAL-160,2025-09-12,Email Campaigns,Nurture Sequences,Customer Testimonial Email,page_visit,opportunity,Director of Ops
DEAL-161,2026-03-12,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Director of Marketing
DEAL-161,2026-03-18,Google Ads,Brand Search,Product Overview Page,page_visit,lead,Director of Marketing
DEAL-161,2026-03-24,Outbound BDR,Inbound Response,Demo Request Response,sales_call,mql,Director of Marketing
DEAL-161,2026-04-03,Events,Conferences,Revenue Summit,event_attendance,sql,CMO
DEAL-161,2026-04-09,Events,Partner Events,Salesforce Dreamforce Session,webinar_attendance,sql,CMO
DEAL-161,2026-04-21,Email Campaigns,Nurture Sequences,Customer Testimonial Email,page_visit,opportunity,Director of Marketing
DEAL-161,2026-04-27,Email Campaigns,Re-engagement,New Feature Alert,email_open,opportunity,CMO
DEAL-162,2025-07-06,Events,Partner Events,HubSpot INBOUND Talk,webinar_attendance,lead,Director of Ops
DEAL-162,2025-07-17,LinkedIn,Sponsored Content,State of B2B Attribution Report,content_download,lead,Director of Ops
DEAL-162,2025-08-03,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,mql,Director of Ops
DEAL-162,2025-08-21,Google Ads,Brand Search,Brand Landing Page,ad_click,sql,Product Manager
DEAL-162,2025-09-05,Google Ads,Brand Search,Brand Landing Page,page_visit,opportunity,Product Manager
DEAL-162,2025-09-14,LinkedIn,InMail,Executive Briefing Invite,ad_click,opportunity,CTO
DEAL-163,2025-12-23,LinkedIn,Sponsored Content,State of B2B Attribution Report,ad_click,lead,Director of Ops
DEAL-163,2026-01-13,LinkedIn,InMail,Personalized Demo Invite,ad_click,mql,Marketing Manager
DEAL-163,2026-01-31,LinkedIn,InMail,Executive Briefing Invite,content_download,sql,Director of Ops
DEAL-163,2026-02-19,Google Ads,Brand Search,Brand Landing Page,page_visit,opportunity,Director of Ops
DEAL-164,2026-05-02,LinkedIn,Sponsored Content,Pipeline ROI Infographic,page_visit,lead,Director of Ops
DEAL-164,2026-05-04,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,lead,Marketing Manager
DEAL-164,2026-05-12,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,mql,Director of Ops
DEAL-164,2026-05-15,Content Marketing,Blog/SEO,Channel ROI Framework,content_download,sql,VP Sales
DEAL-164,2026-05-19,LinkedIn,InMail,Product Update Announcement,page_visit,sql,VP Sales
DEAL-164,2026-05-23,Content Marketing,Blog/SEO,Channel ROI Framework,email_click,opportunity,VP Sales
DEAL-164,2026-05-25,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,content_download,opportunity,Director of Ops
DEAL-165,2025-07-12,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,lead,Product Manager
DEAL-165,2025-08-01,Email Campaigns,Product Updates,Feature Launch Announcement,page_visit,opportunity,Product Manager
DEAL-166,2025-07-05,Events,Partner Events,Marketo Summit Workshop,webinar_attendance,lead,Digital Marketing Specialist
DEAL-166,2025-07-05,LinkedIn,Conversation Ads,Interactive Product Tour,content_download,lead,Director of Marketing
DEAL-166,2025-07-06,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_open,mql,Digital Marketing Specialist
DEAL-166,2025-07-09,LinkedIn,InMail,Product Update Announcement,page_visit,mql,CFO
DEAL-166,2025-07-13,LinkedIn,Sponsored Content,State of B2B Attribution Report,page_visit,sql,CFO
DEAL-166,2025-07-15,LinkedIn,Conversation Ads,Quick Demo Scheduler,content_download,sql,CFO
DEAL-166,2025-07-15,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,webinar_attendance,opportunity,Director of Marketing
DEAL-166,2025-07-22,Email Campaigns,Re-engagement,Special Offer Email,email_open,opportunity,CFO
DEAL-166,2025-07-23,Content Marketing,Blog/SEO,Channel ROI Framework,email_click,opportunity,Director of Marketing
DEAL-167,2025-08-22,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,lead,Digital Marketing Specialist
DEAL-167,2025-09-08,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_open,lead,Marketing Analyst
DEAL-167,2025-09-19,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,content_download,mql,CTO
DEAL-167,2025-10-07,Content Marketing,Blog/SEO,Channel ROI Framework,email_click,sql,CTO
DEAL-167,2025-10-18,Email Campaigns,Nurture Sequences,Welcome Series Email,page_visit,opportunity,CTO
DEAL-167,2025-11-04,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,page_visit,opportunity,CTO
DEAL-168,2025-10-14,Events,Conferences,B2B Marketing Exchange,event_attendance,lead,Director of Marketing
DEAL-168,2025-10-24,Google Ads,Brand Search,Brand Landing Page,page_visit,lead,Digital Marketing Specialist
DEAL-168,2025-10-31,Google Ads,Retargeting,Free Trial Page,page_visit,mql,Digital Marketing Specialist
DEAL-168,2025-11-09,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,sales_call,mql,CEO
DEAL-168,2025-11-20,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,email_click,sql,CEO
DEAL-168,2025-11-26,Google Ads,Brand Search,Pricing Page,page_visit,sql,CFO
DEAL-168,2025-12-06,Events,Partner Events,Marketo Summit Workshop,webinar_attendance,opportunity,CFO
DEAL-168,2025-12-16,Events,Hosted Roundtables,VP Marketing Roundtable,webinar_attendance,opportunity,CEO
DEAL-168,2025-12-22,Content Marketing,Webinars,CMO Metrics That Matter,email_click,opportunity,Director of Marketing
DEAL-169,2026-04-22,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_open,lead,Director of Marketing
DEAL-169,2026-06-20,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_click,opportunity,CFO
DEAL-170,2025-11-26,LinkedIn,InMail,Product Update Announcement,page_visit,lead,Content Strategist
DEAL-170,2025-12-12,Content Marketing,Webinars,Pipeline Analytics Deep Dive,page_visit,sql,SDR/BDR
